Date,Close
2016-03-01,9.458100318908691
2016-03-02,9.395299911499023
2016-03-03,9.413399696350098
2016-03-04,9.397299766540527
2016-03-07,9.334400177001953
2016-03-08,9.364999771118164
2016-03-09,9.425009727478027
2016-03-10,9.371109962463379
2016-03-11,9.517499923706055
2016-03-14,9.392809867858887
2016-03-15,9.402400016784668
2016-03-16,9.4989595413208
2016-03-17,9.475979804992676
2016-03-18,9.414549827575684
2016-03-21,9.445249557495117
2016-03-22,9.45166015625
2016-03-23,9.427599906921387
2016-03-24,9.477270126342773
2016-03-25,9.47659969329834
2016-03-28,9.469050407409668
2016-03-29,9.439860343933105
2016-03-30,9.469389915466309
2016-03-31,9.417499542236328
2016-04-01,9.413800239562988
2016-04-04,9.46679973602295
2016-04-05,9.482139587402344
2016-04-06,9.485199928283691
2016-04-07,9.481559753417969
2016-04-08,9.466890335083008
2016-04-11,9.378600120544434
2016-04-12,9.349390029907227
2016-04-13,9.297639846801758
2016-04-14,9.28279972076416
2016-04-15,9.270389556884766
2016-04-18,9.389180183410645
2016-04-19,9.28948974609375
2016-04-20,9.2366304397583
2016-04-21,9.167730331420898
2016-04-22,9.25514030456543
2016-04-25,9.249300003051758
2016-04-26,9.242300033569336
2016-04-27,9.210140228271484
2016-04-28,9.227740287780762
2016-04-29,9.23822021484375
2016-05-02,9.226750373840332
2016-05-03,9.245200157165527
2016-05-04,9.329139709472656
2016-05-05,9.370200157165527
2016-05-06,9.319899559020996
2016-05-09,9.344429969787598
2016-05-10,9.35006046295166
2016-05-11,9.328390121459961
2016-05-12,9.316479682922363
2016-05-13,9.246809959411621
2016-05-16,9.271200180053711
2016-05-17,9.232080459594727
2016-05-18,9.258899688720703
2016-05-19,9.32133960723877
2016-05-20,9.355019569396973
2016-05-23,9.340330123901367
2016-05-24,9.359199523925781
2016-05-25,9.29988956451416
2016-05-26,9.285820007324219
2016-05-27,9.256070137023926
2016-05-30,9.265000343322754
2016-05-31,9.286140441894531
2016-06-01,9.315890312194824
2016-06-02,9.288100242614746
2016-06-03,9.290679931640625
2016-06-06,9.278450012207031
2016-06-07,9.283570289611816
2016-06-08,9.219639778137207
2016-06-09,9.220890045166016
2016-06-10,9.224300384521484
2016-06-13,9.29634952545166
2016-06-14,9.338780403137207
2016-06-15,9.356389999389648
2016-06-16,9.355019569396973
2016-06-17,9.418140411376953
2016-06-20,9.399550437927246
2016-06-21,9.365639686584473
2016-06-22,9.34784984588623
2016-06-23,9.331660270690918
2016-06-24,9.311450004577637
2016-06-27,9.422860145568848
2016-06-28,9.436100006103516
2016-06-29,9.373140335083008
2016-06-30,9.319140434265137
2016-07-01,9.280369758605957
2016-07-04,9.274160385131836
2016-07-05,9.242950439453125
2016-07-06,9.30482006072998
2016-07-07,9.354229927062988
2016-07-08,9.40719985961914
2016-07-11,9.417750358581543
2016-07-12,9.401459693908691
2016-07-13,9.332900047302246
2016-07-14,9.34337043762207
2016-07-15,9.299639701843262
2016-07-18,9.36104965209961
2016-07-19,9.33726978302002
2016-07-20,9.363329887390137
2016-07-21,9.363750457763672
2016-07-22,9.35276985168457
2016-07-25,9.380660057067871
2016-07-26,9.429389953613281
2016-07-27,9.413140296936035
2016-07-28,9.436389923095703
2016-07-29,9.480070114135742
2016-08-01,9.425029754638672
2016-08-02,9.48505973815918
2016-08-03,9.455639839172363
2016-08-04,9.426770210266113
2016-08-05,9.379830360412598
2016-08-08,9.434499740600586
2016-08-09,9.384980201721191
2016-08-10,9.34451961517334
2016-08-11,9.244389533996582
2016-08-12,9.17428970336914
2016-08-15,9.16569995880127
2016-08-16,9.187740325927734
2016-08-17,9.235480308532715
2016-08-18,9.260519981384277
2016-08-19,9.248640060424805
2016-08-22,9.307600021362305
2016-08-23,9.282770156860352
2016-08-24,9.273639678955078
2016-08-25,9.25115966796875
2016-08-26,9.278030395507812
2016-08-29,9.276989936828613
2016-08-30,9.258399963378906
2016-08-31,9.298110008239746
2016-09-01,9.297340393066406
2016-09-02,9.333100318908691
2016-09-05,9.267900466918945
2016-09-06,9.242389678955078
2016-09-07,9.190110206604004
2016-09-08,9.192270278930664
2016-09-09,9.215889930725098
2016-09-12,9.269089698791504
2016-09-13,9.242469787597656
2016-09-14,9.2787504196167
2016-09-15,9.256640434265137
2016-09-16,9.250309944152832
2016-09-19,9.277950286865234
2016-09-20,9.260979652404785
2016-09-21,9.252140045166016
2016-09-22,9.230369567871094
2016-09-23,9.10949993133545
2016-09-26,9.108530044555664
2016-09-27,9.1220703125
2016-09-28,9.09850025177002
2016-09-29,9.012999534606934
2016-09-30,9.025890350341797
2016-10-03,8.979519844055176
2016-10-04,8.936140060424805
2016-10-05,8.97655963897705
2016-10-06,8.990300178527832
2016-10-07,8.970270156860352
2016-10-10,9.061739921569824
2016-10-11,8.994139671325684
2016-10-12,9.036890029907227
2016-10-13,9.044389724731445
2016-10-14,9.009389877319336
2016-10-17,9.02676010131836
2016-10-18,8.991499900817871
2016-10-19,8.95300006866455
2016-10-20,8.924300193786621
2016-10-21,8.944199562072754
2016-10-24,8.98390007019043
2016-10-25,8.980159759521484
2016-10-26,9.017060279846191
2016-10-27,9.020660400390625
2016-10-28,9.011910438537598
2016-10-31,9.070670127868652
2016-11-01,9.06624984741211
2016-11-02,9.083160400390625
2016-11-03,9.084050178527832
2016-11-04,9.08998966217041
2016-11-07,9.048279762268066
2016-11-08,9.09749984741211
2016-11-09,9.056449890136719
2016-11-10,9.083200454711914
2016-11-11,9.111000061035156
2016-11-14,9.121970176696777
2016-11-15,9.095479965209961
2016-11-16,9.046500205993652
2016-11-17,9.061019897460938
2016-11-18,9.079079627990723
2016-11-21,9.098999977111816
2016-11-22,9.076669692993164
2016-11-23,9.053810119628906
2016-11-24,9.089799880981445
2016-11-25,9.070599555969238
2016-11-28,9.09496021270752
2016-11-29,9.069809913635254
2016-11-30,9.077839851379395
2016-12-01,9.025899887084961
2016-12-02,8.963339805603027
2016-12-05,8.959600448608398
2016-12-06,9.012749671936035
2016-12-07,8.999199867248535
2016-12-08,8.986949920654297
2016-12-09,8.947500228881836
2016-12-12,8.941909790039062
2016-12-13,8.969969749450684
2016-12-14,8.956999778747559
2016-12-15,9.032899856567383
2016-12-16,9.018989562988281
2016-12-19,9.065569877624512
2016-12-20,9.032899856567383
2016-12-21,9.046699523925781
2016-12-22,9.050239562988281
2016-12-23,9.092740058898926
2016-12-26,9.071990013122559
2016-12-27,9.07763957977295
2016-12-28,9.10595989227295
2016-12-29,9.075599670410156
2016-12-30,9.080989837646484
2017-01-02,9.077380180358887
2017-01-03,9.049400329589844
2017-01-04,9.002099990844727
2017-01-05,9.011280059814453
2017-01-06,8.991459846496582
2017-01-09,8.987199783325195
2017-01-10,9.028450012207031
2017-01-11,9.075200080871582
2017-01-12,9.045760154724121
2017-01-13,9.050200462341309
2017-01-16,9.044320106506348
2017-01-17,9.041790008544922
2017-01-18,9.048259735107422
2017-01-19,9.030119895935059
2017-01-20,9.001310348510742
2017-01-23,8.988200187683105
2017-01-24,8.98330020904541
2017-01-25,8.959449768066406
2017-01-26,8.930919647216797
2017-01-27,8.907500267028809
2017-01-30,8.919960021972656
2017-01-31,8.893420219421387
2017-02-01,8.90429973602295
2017-02-02,8.863800048828125
2017-02-03,8.877059936523438
2017-02-06,8.847900390625
2017-02-07,8.87051010131836
2017-02-08,8.88761043548584
2017-02-09,8.894330024719238
2017-02-10,8.881329536437988
2017-02-13,8.915419578552246
2017-02-14,8.890680313110352
2017-02-15,8.883049964904785
2017-02-16,8.844109535217285
2017-02-17,8.841019630432129
2017-02-20,8.861499786376953
2017-02-21,8.848360061645508
2017-02-22,8.801770210266113
2017-02-23,8.830789566040039
2017-02-24,8.822279930114746
2017-02-27,8.845800399780273
