type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,5.0,128.0,64.0,0.001,10.0,0.5526310205459595,0.6135265700483091,0.7258064516129032,0.4166666666666667,0.5294117647058824,0.8282828282828283
window_2,1.0,5.0,128.0,64.0,0.001,10.0,0.517974317073822,0.39903846153846156,0.41,0.38317757009345793,0.3961352657004831,0.4158415841584158
window_3,1.0,5.0,128.0,64.0,0.001,10.0,0.5215184092521667,0.7874396135265701,0.7747747747747747,0.819047619047619,0.7962962962962963,0.7549019607843137
window_4,1.0,5.0,128.0,64.0,0.001,10.0,0.5127806663513184,0.8173076923076923,0.7807017543859649,0.8725490196078431,0.8240740740740741,0.7641509433962265
window_5,1.0,5.0,128.0,64.0,0.001,10.0,0.5310060977935791,0.8502415458937198,0.8617021276595744,0.8181818181818182,0.8393782383419689,0.8796296296296297
window_6,1.0,5.0,128.0,64.0,0.001,10.0,0.4918496608734131,0.7836538461538461,0.7706422018348624,0.8076923076923077,0.7887323943661971,0.7596153846153846
average,1.0,5.0,128.0,64.0,0.001,10.0,0.5212933421134949,0.7085346215780999,0.7206045517113466,0.6862191668816188,0.6956713389141503,0.7337370551444664
