type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.005261335325966954,0.06966010108590126,0.07253506273497634,-9.332610212977647,4.375,0.07430970668792725
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.00020986302596264216,0.011573471873998643,0.014486649922002055,0.6346230751014537,100.0,0.11454236507415771
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.000469139367701632,0.01763164810836315,0.021659625289963628,0.4099414228104674,97.5,0.08375799655914307
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.0011591834018172208,0.03161679618060589,0.03404678254721319,-2.297100364142671,100.0,0.15656256675720215
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.00022243604236939018,0.012974712833668451,0.014914289871441756,-0.9182395517061654,100.0,0.05844761058688164
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.0003352010995846032,0.014501745253801341,0.018308498015528286,0.38715729988460257,100.0,0.11389422416687012
average,1.0,60.0,128.0,64.0,0.001,10.0,0.0012761930439004069,0.026326412556056455,0.029325151396854206,-1.8527047218383264,83.64583333333333,0.1002524122595787
