type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
validation,1.0,60.0,128.0,64.0,0.001,10.0,0.0021555742587556328,0.04420221783220768,0.04642816234523646,-3.2332805687036847,1.25,0.03274428844451904
window_1,1.0,60.0,128.0,64.0,0.001,10.0,9.516430281744092e-05,0.007887690514326095,0.009755219260346787,0.8343165016131036,100.0,0.060233116149902344
window_2,1.0,60.0,128.0,64.0,0.001,10.0,2.4142362768286853e-05,0.004062410071492195,0.004913487841471356,0.9696350184917569,100.0,0.03737139701843262
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.00024272515603878108,0.014112138375639915,0.01557963914982568,0.30960950691024414,100.0,0.06635284423828125
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.00016163050957952737,0.011483806859022417,0.012713398820910457,-0.393865998222497,82.38993710691824,0.03588509559631348
window_5,1.0,60.0,128.0,64.0,0.001,10.0,3.4518379889969495e-05,0.004623538628220549,0.005875234454042621,0.9368906093637719,100.0,0.04527151584625244
average,1.0,60.0,128.0,64.0,0.001,10.0,0.0004522924949749397,0.014395300380151478,0.01587752364530556,-0.09611582175788429,80.60665618448637,0.046309709548950195
