type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.009931551970775688,0.0970962468534708,0.09965717219937403,-18.504336630567327,3.125,0.11763781309127808
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.0005916530675427412,0.020905184373259545,0.024323919658285776,-0.030083205147534597,100.0,0.1926497220993042
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.0010221857891320684,0.02614675760269165,0.03197164038850788,-0.2856509896270847,98.125,0.12076723575592041
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.0018472976165433198,0.0386923935264349,0.04298020028505358,-4.254324410301769,100.0,0.24230623245239258
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.0012731323674128015,0.034036113406127354,0.035680980471573386,-9.97921378079964,100.0,0.11884082108736038
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.0011234474050769935,0.02645853944122791,0.033517866952969926,-1.0539805568007932,100.0,0.19644984602928162
average,1.0,60.0,128.0,64.0,0.001,10.0,0.0026315447027472683,0.04055587253386869,0.04468862999262743,-5.684598262207358,83.54166666666667,0.16477526724338531
