type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
validation,1.0,60.0,128.0,64.0,0.001,10.0,0.00012703697041531735,0.008830509707331657,0.01127106784716148,0.750515141762456,66.875,0.021790742874145508
window_1,1.0,60.0,128.0,64.0,0.001,10.0,5.435820599353214e-05,0.006078460812568664,0.007372801773649698,0.905360965525895,98.75,0.03904235363006592
window_2,1.0,60.0,128.0,64.0,0.001,10.0,1.5233505789979952e-05,0.0028701718896627427,0.003903012399414067,0.9808401055829516,98.125,0.021976351737976074
window_3,1.0,60.0,128.0,64.0,0.001,10.0,3.65798113457716e-05,0.004791053012013435,0.006048124613942044,0.8959549376575433,97.5,0.028247062116861343
window_4,1.0,60.0,128.0,64.0,0.001,10.0,1.5328174666926264e-05,0.003123730608502274,0.003915121283807982,0.8678131898573797,97.48427672955975,0.019695401191711426
window_5,1.0,60.0,128.0,64.0,0.001,10.0,2.9205917736163633e-05,0.0043118476867675705,0.005404249969807432,0.9466032972237874,96.875,0.026648283004760742
average,1.0,60.0,128.0,64.0,0.001,10.0,4.629043099128182e-05,0.005000962286141057,0.006319062981297118,0.8911812729350022,92.60154612159329,0.026233365759253502
