type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.010045627630026855,0.09765472747385502,0.10022787850706437,-18.728367080786565,0.0,0.07119095325469971
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.00038583789179920115,0.016155200824141503,0.019642756726060657,0.3282463084277387,100.0,0.12721657752990723
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.00011266295296477046,0.008754544705152512,0.010614280614566889,0.858298522134167,100.0,0.07796120643615723
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.001788922963896189,0.03812149837613106,0.04229566128926452,-4.08828762250975,100.0,0.1749882698059082
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.0012781451684368416,0.03409087995313249,0.035751156183217926,-10.022443075327272,63.52201257861635,0.07876443862915039
window_6,1.0,60.0,128.0,64.0,0.001,10.0,7.078279322874078e-05,0.007001812011003495,0.008413251049905784,0.8705889742671838,100.0,0.10873951017856598
average,1.0,60.0,128.0,64.0,0.001,10.0,0.0022803299000587664,0.03362977722390268,0.03615749739501336,-5.13032732896575,77.25366876310272,0.10647682100534439
