type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.00022499234214401476,0.012830287218093872,0.014999744735961834,0.5581429374392226,41.875,0.021119356155395508
window_2,1.0,60.0,128.0,64.0,0.001,10.0,5.394071698499037e-05,0.005987201258540154,0.007344434422403836,0.906087824625635,97.5,0.03710317611694336
window_3,1.0,60.0,128.0,64.0,0.001,10.0,2.1803829340982795e-05,0.003461085632443428,0.004669457071328828,0.9725763016195945,95.625,0.021656155586242676
window_4,1.0,60.0,128.0,64.0,0.001,10.0,3.0499576522369233e-05,0.004359769448637962,0.005522642168597313,0.9132491332256351,98.125,0.028015851974487305
window_5,1.0,60.0,128.0,64.0,0.001,10.0,1.4166990204888677e-05,0.0030999494798528322,0.003763906242839834,0.8778269895014505,98.74213836477988,0.019706368446350098
window_6,1.0,60.0,128.0,64.0,0.001,10.0,3.0094719888928945e-05,0.004337410628795616,0.005485865463983686,0.9449783147525364,98.75,0.029011249542236328
average,1.0,60.0,128.0,64.0,0.001,10.0,6.258302918102913e-05,0.005679283944393977,0.006964341684185888,0.8621435835273458,88.43618972746332,0.02610202692449093
