type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.00010961209951374507,0.008316002041101455,0.010469579720014794,0.7847354276561923,86.875,0.026451826095581055
window_2,1.0,60.0,128.0,64.0,0.001,10.0,7.206976152762667e-05,0.006832625344395637,0.008489391116424468,0.8745246918824887,98.125,0.040718913078308105
window_3,1.0,60.0,128.0,64.0,0.001,10.0,1.6239660933670103e-05,0.0031230498105287554,0.00402984626675387,0.9795746170876538,100.0,0.02752840518951416
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.00012092580710652002,0.009462862461805343,0.010996627078632793,0.6560470741557245,98.75,0.044899821281433105
window_5,1.0,60.0,128.0,64.0,0.001,10.0,2.3979586673449176e-05,0.003967231924428884,0.004896895615943756,0.7932053137585124,98.74213836477988,0.024819010868668556
window_6,1.0,60.0,128.0,64.0,0.001,10.0,5.17865653503645e-05,0.005844693258404729,0.00719628830372745,0.9053194676916339,98.125,0.030077219009399414
average,1.0,60.0,128.0,64.0,0.001,10.0,6.576891351756259e-05,0.0062577441401108005,0.007679771350249522,0.8322344320387008,96.76952306079664,0.03241586685180664
