type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
validation,1.0,60.0,128.0,64.0,0.001,10.0,0.011465640363045404,0.1042015440762043,0.10707773047205195,-21.51709601720903,3.125,0.12218868732452393
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.0005947231267404262,0.02099677324295044,0.024386945826413486,-0.03542825715829889,100.0,0.19273829460144043
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.0010341018770918086,0.026269169896841048,0.03215745445603256,-0.3006384121101653,98.125,0.12156093120574951
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.0018212644785526645,0.03827228210866451,0.042676275359415615,-4.180277569556631,100.0,0.2450580596923828
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.0010785245095950053,0.031221088373436116,0.032840896906068284,-8.300958377752254,100.0,0.1118868738412857
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.0012164790550269308,0.027590511366724968,0.03487805979447439,-1.224068804190686,100.0,0.20200085639953613
average,1.0,60.0,128.0,64.0,0.001,10.0,0.0028684555683420395,0.041425228177470234,0.045669560469076054,-5.926411239662844,83.54166666666667,0.16590560972690582
