type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width
validation,1.0,60.0,128.0,64.0,0.001,10.0,0.0012334386102816008,0.034123437106609346,0.035120344677716374,-1.4223204931980558,3.125,0.03941207751631737
window_1,1.0,60.0,128.0,64.0,0.001,10.0,8.290731955582498e-05,0.007172848656773567,0.009105345658228741,0.8556562246639824,98.75,0.04784238338470459
window_2,1.0,60.0,128.0,64.0,0.001,10.0,7.077371090675743e-05,0.00738910622894764,0.008412711269665531,0.910984585743348,100.0,0.04130589962005615
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.000109630141390471,0.008886877819895745,0.010470441317846683,0.6881756773493471,91.875,0.03611457347869873
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.00014696514608336861,0.011201285716122802,0.012122918216476123,-0.26739512597166626,73.58490566037736,0.029742831364274025
window_5,1.0,60.0,128.0,64.0,0.001,10.0,5.3171682493835484e-05,0.005866426602005955,0.007291891558013975,0.9027870806224004,95.0,0.030954957008361816
average,1.0,60.0,128.0,64.0,0.001,10.0,0.00028281443511864304,0.012439997021725843,0.013753942116324573,0.27798132486822597,77.05581761006289,0.03756212070584297
