type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5273552536964417,0.7232704402515723,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.7922077922077922
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5119873881340027,0.6415094339622641,0.6344086021505376,0.7195121951219512,0.6742857142857143,0.5584415584415584
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.467149943113327,0.7735849056603774,0.7291666666666666,0.875,0.7954545454545454,0.6708860759493671
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.47943976521492004,0.6855345911949685,0.625,0.8974358974358975,0.7368421052631579,0.48148148148148145
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5764756202697754,0.6855345911949685,0.90625,0.3815789473684211,0.5370370370370371,0.963855421686747
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.5381300449371338,0.7125,0.8571428571428571,0.5185185185185185,0.6461538461538462,0.9113924050632911
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5167563557624817,0.7036556603773585,0.7538994495647722,0.6750970239684403,0.6833832606639625,0.7297107891383728
