type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width,best_hyperparameters
window_1,1.0,54.0,71.0,115.0,0.002798433921032353,47.0,0.00013783802512887879,0.009246614683105284,0.011740443991982534,0.7396828144165335,49.39759036144578,0.01734006404876709,"{'epochs': 47, 'look_back': 54, 'units': 71, 'batch_size': 115, 'learning_rate': 0.002798433921032353}"
window_2,1.0,73.0,117.0,79.0,0.0070370860909158,42.0,3.122260931225755e-05,0.004386482190112679,0.005587719509089335,0.9264540275094617,99.31972789115646,0.03292882815003395,"{'epochs': 42, 'look_back': 73, 'units': 117, 'batch_size': 79, 'learning_rate': 0.0070370860909158}"
window_3,1.0,83.0,84.0,105.0,0.007512107357603149,42.0,1.1233109365479152e-05,0.0025039902568733605,0.0033515831133181157,0.9841212906160759,97.08029197080292,0.01735663414001465,"{'epochs': 42, 'look_back': 83, 'units': 84, 'batch_size': 105, 'learning_rate': 0.007512107357603149}"
window_4,1.0,100.0,87.0,18.0,0.0022796054712057438,41.0,1.3453514004702072e-05,0.002991349498430888,0.003667903216376091,0.9454305786319529,99.16666666666667,0.020795464515686035,"{'epochs': 41, 'look_back': 100, 'units': 87, 'batch_size': 18, 'learning_rate': 0.0022796054712057438}"
window_5,1.0,120.0,144.0,85.0,0.003800094665776503,26.0,2.9782526146909512e-05,0.004543305045426494,0.0054573369097857165,0.7809260214531173,93.93939393939394,0.019921422004699707,"{'epochs': 26, 'look_back': 120, 'units': 144, 'batch_size': 85, 'learning_rate': 0.003800094665776503}"
window_6,1.0,37.0,148.0,71.0,0.006397442909820022,49.0,1.812807744738435e-05,0.003231156719186919,0.004257708004006892,0.962567627116286,96.72131147540983,0.017888903617858887,"{'epochs': 49, 'look_back': 37, 'units': 148, 'batch_size': 71, 'learning_rate': 0.006397442909820022}"
average,1.0,77.83333333333333,108.5,78.83333333333333,0.004970795069392262,41.166666666666664,4.027631023426857e-05,0.004483816398855937,0.0056771157907597805,0.8898637266239046,89.27083038414594,0.02103855274617672,
