type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width,best_hyperparameters
window_1,1.0,35.0,63.0,86.0,0.0029921527810724976,27.0,0.0003158833178065993,0.015740298580478977,0.017773106588511736,0.5128797695435503,27.027027027027028,0.02075493335723877,"{'epochs': 27, 'look_back': 35, 'units': 63, 'batch_size': 86, 'learning_rate': 0.0029921527810724976}"
window_2,1.0,46.0,71.0,55.0,0.00563332849390153,35.0,2.9988574709419213e-05,0.004616704480401401,0.005476182494166827,0.9543761745655123,100.0,0.03399479016661644,"{'epochs': 35, 'look_back': 46, 'units': 71, 'batch_size': 55, 'learning_rate': 0.00563332849390153}"
window_3,1.0,104.0,68.0,21.0,0.00429460410930839,23.0,1.4701372440674193e-05,0.0029547209369725196,0.003834236878529311,0.9746832188353941,96.55172413793103,0.017511487007141113,"{'epochs': 23, 'look_back': 104, 'units': 68, 'batch_size': 21, 'learning_rate': 0.00429460410930839}"
window_4,1.0,116.0,79.0,45.0,0.007433721628318477,46.0,3.0086761024544346e-05,0.004480763696707212,0.005485140018681779,0.84014593780182,99.03846153846155,0.025016188621520996,"{'epochs': 46, 'look_back': 116, 'units': 79, 'batch_size': 45, 'learning_rate': 0.007433721628318477}"
window_5,1.0,113.0,55.0,22.0,0.006928522508936519,16.0,7.716957357975244e-06,0.002085244318224349,0.002777941208516704,0.9425343567406684,99.05660377358491,0.016289304941892624,"{'epochs': 16, 'look_back': 113, 'units': 55, 'batch_size': 22, 'learning_rate': 0.006928522508936519}"
window_6,1.0,111.0,120.0,122.0,0.007444906099936584,43.0,1.8578623301156935e-05,0.0030952779524916945,0.004310292716412301,0.970801279867769,97.24770642201835,0.020753860473632812,"{'epochs': 43, 'look_back': 111, 'units': 120, 'batch_size': 122, 'learning_rate': 0.007444906099936584}"
average,1.0,87.5,76.0,58.5,0.005787872603578999,31.666666666666668,6.949260110672821e-05,0.005495501660879359,0.006609483317469776,0.8659034562257856,86.48692048317048,0.022386761382222176,
