type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1_test,1.0,30.0,76.0,24.0,0.004736766740297868,15.0,0.46075233817100525,0.7566137566137566,0.76,0.7755102040816326,0.7676767676767676,0.7362637362637363
window_2_test,1.0,119.0,106.0,29.0,0.003356936505002356,22.0,0.4790699779987335,0.51,0.0,0.0,0.0,1.0
window_3_test,1.0,60.0,182.0,40.0,0.0028795148857771956,45.0,0.5054550766944885,0.6226415094339622,1.0,0.25,0.4,1.0
window_4_test,1.0,69.0,192.0,66.0,0.008906336950298592,27.0,0.5155876874923706,0.7466666666666667,0.8,0.6486486486486487,0.7164179104477612,0.8421052631578947
window_5_test,1.0,119.0,177.0,21.0,0.0008868872839419037,22.0,0.5486794710159302,0.69,0.8214285714285714,0.46938775510204084,0.5974025974025974,0.9019607843137255
window_6_test,1.0,84.0,69.0,20.0,0.003545506348548122,45.0,0.48134946823120117,0.6691176470588235,0.6057692307692307,0.9402985074626866,0.7368421052631579,0.4057971014492754
average,1.0,80.16666666666667,133.66666666666666,33.333333333333336,0.004051991452311006,29.333333333333332,0.498482346534729,0.6658399299622014,0.664532967032967,0.5139741858825014,0.5363898967983807,0.8143544808641053
