type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,7.0,59.0,31.0,0.0032582568308639303,40.0,0.4323149025440216,0.7365853658536585,0.6962962962962963,0.8785046728971962,0.7768595041322314,0.5816326530612245
window_2,1.0,75.0,55.0,63.0,0.0028793892981547843,28.0,0.37319159507751465,0.43478260869565216,0.47413793103448276,0.7638888888888888,0.5851063829787234,0.07575757575757576
window_3,1.0,87.0,191.0,29.0,0.003353968524958144,43.0,0.45347902178764343,0.92,0.8805970149253731,0.9672131147540983,0.921875,0.875
window_4,1.0,38.0,134.0,37.0,0.005094949130104304,44.0,0.40329092741012573,0.88,0.8235294117647058,0.9655172413793104,0.8888888888888888,0.7954545454545454
window_5,1.0,86.0,70.0,16.0,0.008306719778717619,47.0,0.614905595779419,0.8968253968253969,0.9782608695652174,0.7894736842105263,0.8737864077669902,0.9855072463768116
window_6,1.0,1.0,72.0,24.0,0.003895001901995991,39.0,0.48753437399864197,0.9056603773584906,0.93,0.8773584905660378,0.9029126213592233,0.9339622641509434
average,1.0,49.0,96.83333333333333,33.333333333333336,0.0044647142441324615,40.166666666666664,0.4607860743999481,0.795642291455533,0.7971369205976792,0.8736593487826764,0.8249048008543429,0.7078857141335168
