type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width,best_hyperparameters
window_1,1.0,88.0,66.0,50.0,0.0013177976545339874,39.0,3.087099360188361e-05,0.004230861636725339,0.0055561671682809914,0.6518235036739286,100.0,0.035083651542663574,"{'epochs': 39, 'look_back': 88, 'units': 66, 'batch_size': 50, 'learning_rate': 0.0013177976545339874}"
window_2,1.0,82.0,165.0,22.0,0.0017458780138443278,20.0,2.1011067049996617e-05,0.004065632186037429,0.004583783050057738,0.2737169254858023,100.0,0.026615142822265625,"{'epochs': 20, 'look_back': 82, 'units': 165, 'batch_size': 22, 'learning_rate': 0.0017458780138443278}"
window_3,1.0,77.0,89.0,36.0,0.004835844154992218,47.0,7.331872723924868e-05,0.0068622426110871,0.008562635531146277,0.8649866171431886,85.71428571428571,0.02719283103942871,"{'epochs': 47, 'look_back': 77, 'units': 89, 'batch_size': 36, 'learning_rate': 0.004835844154992218}"
window_4,1.0,114.0,66.0,81.0,0.004602095172675192,40.0,1.529021267442757e-05,0.00291823475591598,0.003910270153637415,0.7819348046284595,98.38709677419355,0.024213075637817383,"{'epochs': 40, 'look_back': 114, 'units': 66, 'batch_size': 81, 'learning_rate': 0.004602095172675192}"
window_5,1.0,117.0,133.0,67.0,0.007259969425226039,47.0,0.0001863288816254665,0.011060378309023568,0.013650233757173042,0.5036806073738309,64.40677966101694,0.02500772476196289,"{'epochs': 47, 'look_back': 117, 'units': 133, 'batch_size': 67, 'learning_rate': 0.007259969425226039}"
window_6,1.0,73.0,104.0,49.0,0.006557568883256418,31.0,2.725454367463591e-05,0.004020376112854604,0.005220588441415001,0.9551291053600379,95.14563106796116,0.020589828491210938,"{'epochs': 31, 'look_back': 73, 'units': 104, 'batch_size': 49, 'learning_rate': 0.006557568883256418}"
average,1.0,91.83333333333333,103.83333333333333,50.833333333333336,0.004386525550754697,37.333333333333336,5.901240431094315e-05,0.005526287601940671,0.006913946350285077,0.671878593944208,90.6089655362429,0.026450375095009804,
