type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1_test,1.0,50.0,188.0,115.0,0.009193085594517453,43.0,0.46978485584259033,0.7692307692307693,0.8133333333333334,0.7093023255813954,0.7577639751552795,0.8313253012048193
window_2_test,1.0,118.0,197.0,44.0,0.003803783721269877,38.0,0.5206608772277832,0.7722772277227723,0.7647058823529411,0.78,0.7722772277227723,0.7647058823529411
window_3_test,1.0,34.0,196.0,98.0,0.0066134204570211874,34.0,0.4570043385028839,0.7837837837837838,0.84,0.6923076923076923,0.7590361445783133,0.8723404255319149
window_4_test,1.0,101.0,62.0,18.0,0.008820970459148283,32.0,0.6166393756866455,0.7966101694915254,0.7962962962962963,0.7678571428571429,0.7818181818181819,0.8225806451612904
window_5_test,1.0,106.0,52.0,112.0,0.001958663713647012,29.0,0.5127471089363098,0.6371681415929203,0.8421052631578947,0.2962962962962963,0.4383561643835616,0.9491525423728814
window_6_test,1.0,34.0,186.0,110.0,0.0025614045056314254,35.0,0.5114918351173401,0.7473118279569892,0.8382352941176471,0.6129032258064516,0.7080745341614907,0.8817204301075269
average,1.0,73.83333333333333,146.83333333333334,82.83333333333333,0.005491888075205873,35.166666666666664,0.5147213339805603,0.7510636532964602,0.8157793448763521,0.643111113808163,0.7028877046365999,0.8536375377885624
