type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1_test,1.0,30.0,82.0,123.0,0.00622396861780252,47.0,0.6816825866699219,0.6349206349206349,0.8717948717948718,0.3469387755102041,0.49635036496350365,0.945054945054945
window_2_test,1.0,55.0,88.0,73.0,0.005298028836156386,50.0,0.5260523557662964,0.4878048780487805,0.0,0.0,0.0,1.0
window_3_test,1.0,30.0,116.0,87.0,0.0027903340437352626,48.0,0.44280481338500977,0.7777777777777778,0.8591549295774648,0.6559139784946236,0.7439024390243902,0.8958333333333334
window_4_test,1.0,81.0,62.0,68.0,0.007517186869984994,41.0,0.5162145495414734,0.7681159420289855,0.7536231884057971,0.7761194029850746,0.7647058823529411,0.7605633802816901
window_5_test,1.0,120.0,67.0,64.0,0.007053679303907407,22.0,0.5128458142280579,0.6868686868686869,0.84,0.4375,0.5753424657534246,0.9215686274509803
window_6_test,1.0,45.0,111.0,45.0,0.006141556621585348,29.0,0.441226601600647,0.7428571428571429,0.7625,0.7011494252873564,0.7305389221556886,0.7840909090909091
average,1.0,60.166666666666664,87.66666666666667,76.66666666666667,0.005837459048861986,39.5,0.5201377868652344,0.6830575104170014,0.6811788316296888,0.48627026371287646,0.551806679041658,0.8845185325353097
