type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width,best_hyperparameters
window_1,1.0,77.0,98.0,70.0,0.0025396486421115274,28.0,0.0008187393434313387,0.02638901288018507,0.028613621641297677,-0.5896035226474186,19.11764705882353,0.031287431716918945,"{'epochs': 28, 'look_back': 77, 'units': 98, 'batch_size': 70, 'learning_rate': 0.0025396486421115274}"
window_2,1.0,21.0,86.0,121.0,0.0010003469483639033,47.0,9.418253899001313e-05,0.007909576306168321,0.009704768878753019,0.844543283686139,93.19371727748691,0.035302046686410904,"{'epochs': 47, 'look_back': 21, 'units': 86, 'batch_size': 121, 'learning_rate': 0.0010003469483639033}"
window_3,1.0,90.0,182.0,102.0,0.0012196767470246622,42.0,4.303580367503369e-06,0.001631907815855693,0.002074507258966179,0.993536536631333,100.0,0.017373446375131607,"{'epochs': 42, 'look_back': 90, 'units': 182, 'batch_size': 102, 'learning_rate': 0.0012196767470246622}"
window_4,1.0,16.0,155.0,27.0,0.0007819583402022456,29.0,1.4027260773048635e-05,0.003405406158797595,0.003745298489179285,0.9598640463137994,89.79591836734694,0.010521411895751953,"{'epochs': 29, 'look_back': 16, 'units': 155, 'batch_size': 27, 'learning_rate': 0.0007819583402022456}"
window_5,1.0,90.0,172.0,35.0,0.0013003931514806977,41.0,2.7187500709023887e-05,0.00487046407871559,0.005214163471643739,0.7798178129031612,53.278688524590166,0.009798288345336914,"{'epochs': 41, 'look_back': 90, 'units': 172, 'batch_size': 35, 'learning_rate': 0.0013003931514806977}"
window_6,1.0,65.0,108.0,36.0,0.00224439536897865,26.0,6.859510383705467e-06,0.0019086075795663392,0.0026190667008889764,0.9878561851314533,89.86486486486487,0.007742881774902344,"{'epochs': 26, 'look_back': 65, 'units': 108, 'batch_size': 36, 'learning_rate': 0.00224439536897865}"
average,1.0,59.833333333333336,133.5,65.16666666666667,0.0015144031996936142,35.5,0.00016088328910910554,0.007685829136548101,0.008661904406788146,0.6626690570030779,74.2084726821854,0.01867091655731201,
