type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,28.0,68.0,67.0,0.000889879596550612,48.0,0.49671298265457153,0.7405405405405405,0.74,0.7708333333333334,0.7551020408163265,0.7078651685393258
window_2,1.0,3.0,127.0,18.0,0.0048356986137728245,42.0,0.3991187810897827,0.719047619047619,0.6793893129770993,0.839622641509434,0.7510548523206751,0.5961538461538461
window_3,1.0,67.0,72.0,25.0,0.006206032153652296,26.0,0.5522793531417847,0.8013698630136986,0.8412698412698413,0.7361111111111112,0.7851851851851852,0.8648648648648649
window_4,1.0,1.0,153.0,25.0,0.0063990049536197,10.0,0.5158334374427795,0.7405660377358491,0.6739130434782609,0.9029126213592233,0.7717842323651453,0.5871559633027523
window_5,1.0,73.0,84.0,121.0,0.005476889927117328,40.0,0.46950671076774597,0.7428571428571429,0.6781609195402298,0.8805970149253731,0.7662337662337663,0.6164383561643836
window_6,1.0,40.0,153.0,43.0,0.0059976790475309485,21.0,0.5361449718475342,0.7514450867052023,0.7528089887640449,0.7613636363636364,0.7570621468926554,0.7411764705882353
average,1.0,35.333333333333336,109.5,49.833333333333336,0.004967530715373951,31.166666666666668,0.4949326813220978,0.7493043816500088,0.7275903510049128,0.8152400597670186,0.764403703968959,0.6856091116022346
