type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width,best_hyperparameters
window_1,1.0,66.0,155.0,40.0,0.0013919838089531122,42.0,0.0001621007617154627,0.010035902464470895,0.012731879740064414,0.6893593679234189,45.57823129251701,0.017599105834960938,"{'epochs': 42, 'look_back': 66, 'units': 155, 'batch_size': 40, 'learning_rate': 0.0013919838089531122}"
window_2,1.0,7.0,104.0,55.0,0.005834278990024255,37.0,5.685595084901182e-05,0.006008215939126363,0.007540288512319129,0.9006454347027258,97.5609756097561,0.034646034240722656,"{'epochs': 37, 'look_back': 7, 'units': 104, 'batch_size': 55, 'learning_rate': 0.005834278990024255}"
window_3,1.0,89.0,55.0,18.0,0.0015942576159229354,31.0,1.7160419464348494e-05,0.002952582893833037,0.004142513664956157,0.9743191006274883,70.96774193548387,0.008580684661865234,"{'epochs': 31, 'look_back': 89, 'units': 55, 'batch_size': 18, 'learning_rate': 0.0015942576159229354}"
window_4,1.0,17.0,200.0,29.0,0.0007573510751444157,50.0,7.812719026863608e-06,0.002248263970399514,0.002795124152316603,0.9772864718343784,100.0,0.020927906036376953,"{'epochs': 50, 'look_back': 17, 'units': 200, 'batch_size': 29, 'learning_rate': 0.0007573510751444157}"
window_5,1.0,62.0,144.0,53.0,0.002354627733527983,44.0,4.168463175368231e-05,0.006102387507756551,0.006456363663369831,0.6432211074894638,42.66666666666667,0.011315107345581055,"{'epochs': 44, 'look_back': 62, 'units': 144, 'batch_size': 53, 'learning_rate': 0.002354627733527983}"
window_6,1.0,55.0,119.0,29.0,0.002919857584717351,35.0,7.132690737992515e-06,0.0019635222380674287,0.0026707097816858565,0.9865483807292903,94.9367088607595,0.009654402732849121,"{'epochs': 35, 'look_back': 55, 'units': 119, 'batch_size': 29, 'learning_rate': 0.002919857584717351}"
average,1.0,49.333333333333336,129.5,37.333333333333336,0.0024753928013816753,39.833333333333336,4.8791195591226904e-05,0.004885145835608965,0.006056146585785332,0.8618966438844607,75.28505406086386,0.017120540142059326,
