type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,mse,mae,rmse,r2_score,coverage_probability (%),interval_width,best_hyperparameters
window_1,1.0,119.0,73.0,64.0,0.006386285053150897,27.0,0.00012447977814428025,0.00859870709995232,0.011157050602389515,0.1366613462245322,59.4059405940594,0.018166661262512207,"{'epochs': 27, 'look_back': 119, 'units': 73, 'batch_size': 64, 'learning_rate': 0.006386285053150897}"
window_2,1.0,51.0,61.0,41.0,0.004288966755657345,25.0,4.815750240202467e-05,0.005394611838301258,0.00693956067788334,0.923895835394025,99.40828402366864,0.041061997413635254,"{'epochs': 25, 'look_back': 51, 'units': 61, 'batch_size': 41, 'learning_rate': 0.004288966755657345}"
window_3,1.0,79.0,127.0,83.0,0.002432826172559249,41.0,1.1505128516421217e-05,0.0025554020354088317,0.0033919210657710206,0.9840980371193304,97.87234042553192,0.017993688583374023,"{'epochs': 41, 'look_back': 79, 'units': 127, 'batch_size': 83, 'learning_rate': 0.002432826172559249}"
window_4,1.0,107.0,175.0,28.0,0.007955476311730185,20.0,0.000139763602282832,0.011281033532809367,0.011822165718802626,0.36233810724839466,69.91150442477876,0.02665102295577526,"{'epochs': 20, 'look_back': 107, 'units': 175, 'batch_size': 28, 'learning_rate': 0.007955476311730185}"
window_5,1.0,117.0,80.0,34.0,0.005734913230892816,21.0,5.518050279236329e-05,0.006632874409357707,0.007428358014552294,0.5965433269189719,80.3921568627451,0.01850283145904541,"{'epochs': 21, 'look_back': 117, 'units': 80, 'batch_size': 34, 'learning_rate': 0.005734913230892816}"
window_6,1.0,95.0,159.0,52.0,0.003295720721798172,47.0,1.9899251811892874e-05,0.0033934903144836486,0.004460857743965041,0.9704882756527639,97.6,0.02107751928269863,"{'epochs': 47, 'look_back': 95, 'units': 159, 'batch_size': 52, 'learning_rate': 0.003295720721798172}"
average,1.0,94.66666666666667,112.5,50.333333333333336,0.0050156980409647774,30.166666666666668,6.649762765830239e-05,0.006309353205052187,0.0075333189705606395,0.662337488093003,84.09837105513064,0.0239089522510767,
