type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,35.0,87.0,47.0,0.0010456376978378124,31.0,0.47331273555755615,0.7554347826086957,0.7604166666666666,0.7684210526315789,0.7643979057591623,0.7415730337078652
window_2,1.0,80.0,79.0,21.0,0.0007758803212630132,29.0,0.4107046127319336,0.6906474820143885,0.6421052631578947,0.8714285714285714,0.7393939393939394,0.5072463768115942
window_3,1.0,46.0,88.0,40.0,0.0010264847698576137,33.0,0.49499189853668213,0.7745664739884393,0.7974683544303798,0.7325581395348837,0.7636363636363637,0.8160919540229885
window_4,1.0,110.0,71.0,95.0,0.0012404452389717946,50.0,0.47962847352027893,0.7706422018348624,0.7368421052631579,0.8076923076923077,0.7706422018348624,0.7368421052631579
window_5,1.0,107.0,142.0,80.0,0.004667883885172977,48.0,0.470030814409256,0.7946428571428571,0.746031746031746,0.8703703703703703,0.8034188034188035,0.7241379310344828
window_6,1.0,96.0,107.0,96.0,0.0035363951898819764,26.0,0.4011167287826538,0.717741935483871,0.6857142857142857,0.7868852459016393,0.732824427480916,0.6507936507936508
average,1.0,79.0,95.66666666666667,63.166666666666664,0.002048787850497531,36.166666666666664,0.4549642503261566,0.7506126221788524,0.7280964035440217,0.8062259479265586,0.7623856069206746,0.69611417527229
