type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5122528076171875,0.6792452830188679,0.7719298245614035,0.5365853658536586,0.6330935251798561,0.8311688311688312
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5118111968040466,0.5723270440251572,0.547945205479452,0.975609756097561,0.7017543859649122,0.14285714285714285
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.49115827679634094,0.7232704402515723,0.8913043478260869,0.5125,0.6507936507936508,0.9367088607594937
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.4941631853580475,0.7295597484276729,0.7868852459016393,0.6153846153846154,0.6906474820143885,0.8395061728395061
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5218631625175476,0.6226415094339622,0.5769230769230769,0.7894736842105263,0.6666666666666666,0.46987951807228917
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.5088544487953186,0.7125,0.7464788732394366,0.654320987654321,0.6973684210526315,0.7721518987341772
average,1.0,60.0,128.0,64.0,0.001,10.0,0.506683886051178,0.6732573375262055,0.7202444289885159,0.6806457348667804,0.6733873552786843,0.66537873740524
