type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
validation,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.45625,0.0,0.0,0.0,1.0
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.50625,0.49333333333333335,0.961038961038961,0.6519823788546255,0.08433734939759036
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.48125,0.37037037037037035,0.2898550724637681,0.3252032520325203,0.6263736263736264
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.49375,0.0,0.0,0.0,1.0
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5031446540880503,0.45454545454545453,0.19736842105263158,0.27522935779816515,0.7831325301204819
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.50625,0.0,0.0,0.0,1.0
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.49114910901467507,0.21970819304152636,0.24137707575922682,0.2087358314475518,0.7489739176486164
