type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.6037735849056604,0.5693430656934306,0.9512195121951219,0.7123287671232876,0.23376623376623376
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.6,0.48427672955974843,0.0,0.0,0.0,1.0
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5534591194968553,0.9090909090909091,0.125,0.21978021978021978,0.9873417721518988
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5723270440251572,0.9166666666666666,0.14102564102564102,0.24444444444444444,0.9876543209876543
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5345911949685535,0.5067567567567568,0.9868421052631579,0.6696428571428571,0.12048192771084337
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.58125,0.547945205479452,0.9876543209876543,0.7048458149779736,0.16455696202531644
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5166666666666667,0.5549462788259958,0.5749671006145359,0.5319569299119292,0.42517368391146376,0.5823002027736578
