type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
validation,1.0,60.0,128.0,64.0,0.001,10.0,0.6180384491178528,0.50625,0.0,0.0,0.0,1.0
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.6180384491178528,0.54375,0.0,0.0,0.0,1.0
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.6180384491178528,0.5,0.0,0.0,0.0,1.0
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.6180384491178528,0.5375,0.0,0.0,0.0,1.0
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.6180384491178528,0.49375,0.0,0.0,0.0,1.0
average,1.0,60.0,128.0,64.0,0.001,10.0,0.6180384491178528,0.51625,0.0,0.0,0.0,1.0
