type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.525,0.525,1.0,0.6885245901639344,0.0
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.54375,0.4418604651162791,0.27941176470588236,0.34234234234234234,0.7391304347826086
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.44375,0.0,0.0,0.0,1.0
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.49375,0.49375,1.0,0.6610878661087866,0.0
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5660377358490566,0.5596330275229358,0.7439024390243902,0.6387434554973822,0.37662337662337664
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.50625,0.5333333333333333,0.6511627906976745,0.5863874345549738,0.33783783783783783
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5130896226415095,0.42559613766209137,0.6124128324046579,0.4861809481112365,0.40893194154063717
