type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.3625,0.0,0.0,0.0,1.0
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.6,0.0,0.0,0.0,1.0
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.3125,0.0,0.0,0.0,1.0
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5,0.5,1.0,0.6666666666666666,0.0
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5031446540880503,0.5031446540880503,1.0,0.6694560669456067,0.0
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5125,0.5125,1.0,0.6776859504132231,0.0
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.4651074423480083,0.25260744234800836,0.5,0.33563478067091607,0.5
