type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.63125,0.63125,1.0,0.7739463601532567,0.0
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5875,0.5875,1.0,0.7401574803149606,0.0
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.2875,0.2875,1.0,0.44660194174757284,0.0
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.49375,0.0,0.0,0.0,1.0
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.48427672955974843,0.0,0.0,0.0,1.0
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.5125,0.0,0.0,0.0,1.0
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.49946278825995805,0.25104166666666666,0.5,0.326784297035965,0.5
