type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.47648261758691207,0.47648261758691207,1.0,0.6454293628808865,0.0
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.7689161554192229,0.8086124401913876,0.6983471074380165,0.7494456762749445,0.8380566801619433
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.7081632653061225,0.6449704142011834,0.9045643153526971,0.7530224525043178,0.5180722891566265
average,1.0,60.0,128.0,64.0,0.001,10.0,0.5,0.6511873461040858,0.6433551573264943,0.8676371409302379,0.7159658305533828,0.4520429897728566
