type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,60.0,128.0,64.0,0.001,10.0,0.5133336782455444,0.660377358490566,0.78,0.47560975609756095,0.5909090909090909,0.8571428571428571
window_2,1.0,60.0,128.0,64.0,0.001,10.0,0.5118141770362854,0.5660377358490566,0.5448275862068965,0.9634146341463414,0.6960352422907489,0.14285714285714285
window_3,1.0,60.0,128.0,64.0,0.001,10.0,0.49228203296661377,0.710691823899371,0.9047619047619048,0.475,0.6229508196721312,0.9493670886075949
window_4,1.0,60.0,128.0,64.0,0.001,10.0,0.4942246377468109,0.7232704402515723,0.7833333333333333,0.6025641025641025,0.6811594202898551,0.8395061728395061
window_5,1.0,60.0,128.0,64.0,0.001,10.0,0.5265942811965942,0.5974842767295597,0.573170731707317,0.618421052631579,0.5949367088607594,0.5783132530120482
window_6,1.0,60.0,128.0,64.0,0.001,10.0,0.50893634557724,0.7125,0.7464788732394366,0.654320987654321,0.6973684210526315,0.7721518987341772
average,1.0,60.0,128.0,64.0,0.001,10.0,0.507864236831665,0.6617269392033543,0.7220954048748148,0.6315550888489843,0.6472266171792028,0.689889735532221
