type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,30.0,112.0,43.0,0.006334967708569153,38.0,0.4842982888221741,0.7195767195767195,0.7227722772277227,0.7448979591836735,0.7336683417085427,0.6923076923076923
window_2,1.0,107.0,144.0,71.0,0.005441528224151469,33.0,0.5021370649337769,0.6875,0.6486486486486487,0.8421052631578947,0.732824427480916,0.5272727272727272
window_3,1.0,59.0,121.0,43.0,0.004928085279110264,31.0,0.4801221489906311,0.79375,0.8,0.7901234567901234,0.7950310559006211,0.7974683544303798
window_4,1.0,90.0,175.0,38.0,0.00519942556265058,31.0,0.45249006152153015,0.6821705426356589,0.6179775280898876,0.8870967741935484,0.7284768211920529,0.4925373134328358
window_5,1.0,117.0,68.0,86.0,0.005735583493692174,48.0,0.47870367765426636,0.7156862745098039,0.7631578947368421,0.5918367346938775,0.6666666666666666,0.8301886792452831
window_6,1.0,81.0,128.0,88.0,0.006631609216704043,35.0,0.4726826250553131,0.7050359712230215,0.6521739130434783,0.8695652173913043,0.7453416149068323,0.5428571428571428
average,1.0,80.66666666666667,124.66666666666667,61.5,0.005711866580812947,36.0,0.4784056444962819,0.7172865846575339,0.7007883769577633,0.7876042342350704,0.7336681546426053,0.6471053182576768
