type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,30.0,112.0,43.0,0.006334967708569153,38.0,0.4842982888221741,0.7301587301587301,0.6793893129770993,0.9081632653061225,0.777292576419214,0.5384615384615384
window_2,1.0,107.0,144.0,71.0,0.005441528224151469,33.0,0.5021370649337769,0.5625,0.5377358490566038,1.0,0.6993865030674846,0.10909090909090909
window_3,1.0,59.0,121.0,43.0,0.004928085279110264,31.0,0.4801221489906311,0.775,0.8169014084507042,0.7160493827160493,0.7631578947368421,0.8354430379746836
window_4,1.0,90.0,175.0,38.0,0.00519942556265058,31.0,0.45249006152153015,0.689922480620155,0.625,0.8870967741935484,0.7333333333333333,0.5074626865671642
window_5,1.0,117.0,68.0,86.0,0.005735583493692174,48.0,0.47870367765426636,0.7450980392156863,0.6949152542372882,0.8367346938775511,0.7592592592592593,0.660377358490566
window_6,1.0,81.0,128.0,88.0,0.006631609216704043,35.0,0.4726826250553131,0.6906474820143885,0.6413043478260869,0.855072463768116,0.7329192546583851,0.5285714285714286
average,1.0,80.66666666666667,124.66666666666667,61.5,0.005711866580812947,36.0,0.4784056444962819,0.69888778866816,0.665874362091297,0.8671860966435646,0.7442248035790864,0.5299011598593817
