type,forecast_horizon,look_back,units,batch_size,learning_rate,epochs_run,threshold,accuracy,precision,recall,f1_score,specificity
window_1,1.0,30.0,112.0,43.0,0.006334967708569153,38.0,0.4842982888221741,0.7354497354497355,0.7727272727272727,0.6938775510204082,0.7311827956989247,0.7802197802197802
window_2,1.0,107.0,144.0,71.0,0.005441528224151469,33.0,0.5021370649337769,0.7142857142857143,0.6623376623376623,0.8947368421052632,0.7611940298507462,0.5272727272727272
window_3,1.0,59.0,121.0,43.0,0.004928085279110264,31.0,0.4801221489906311,0.775,0.7710843373493976,0.7901234567901234,0.7804878048780488,0.759493670886076
window_4,1.0,90.0,175.0,38.0,0.00519942556265058,31.0,0.45249006152153015,0.6666666666666666,0.6144578313253012,0.8225806451612904,0.7034482758620689,0.5223880597014925
window_5,1.0,117.0,68.0,86.0,0.005735583493692174,48.0,0.47870367765426636,0.7352941176470589,0.7619047619047619,0.6530612244897959,0.7032967032967034,0.8113207547169812
window_6,1.0,81.0,128.0,88.0,0.006631609216704043,35.0,0.4726826250553131,0.5539568345323741,0.5275590551181102,0.9710144927536232,0.6836734693877551,0.14285714285714285
average,1.0,80.66666666666667,124.66666666666667,61.5,0.005711866580812947,36.0,0.4784056444962819,0.6967755114302582,0.6850118201270844,0.8042323687200841,0.727213846495708,0.5905920226090333
