Date,Close
2003-12-01,0.8357700109481812
2003-12-02,0.8271999955177307
2003-12-03,0.8248800039291382
2003-12-04,0.827750027179718
2003-12-05,0.8205500245094299
2003-12-08,0.8183299899101257
2003-12-09,0.8163300156593323
2003-12-10,0.8202800154685974
2003-12-11,0.8180599808692932
2003-12-12,0.8144000172615051
2003-12-15,0.8116899728775024
2003-12-16,0.8115599751472473
2003-12-17,0.8063200116157532
2003-12-18,0.8049600124359131
2003-12-19,0.8074300289154053
2003-12-22,0.8065199851989746
2003-12-23,0.8064500093460083
2003-12-24,0.8030200004577637
2003-12-25,0.8033400177955627
2003-12-26,0.8043799996376038
2003-12-29,0.8010299801826477
2003-12-30,0.7968800067901611
2003-12-31,0.7942799925804138
2004-01-01,0.7947900295257568
2004-01-02,0.7947900295257568
2004-01-05,0.7882099747657776
2004-01-06,0.7860999703407288
2004-01-07,0.7910799980163574
2004-01-08,0.7827799916267395
2004-01-09,0.7776700258255005
2004-01-12,0.7848700284957886
2004-01-13,0.7821099758148193
2004-01-14,0.7904499769210815
2004-01-15,0.7935900092124939
2004-01-16,0.8065800070762634
2004-01-19,0.8094499707221985
2004-01-20,0.7943400144577026
2004-01-21,0.7899500131607056
2004-01-22,0.7858499884605408
2004-01-23,0.7947199940681458
2004-01-26,0.8007699847221375
2004-01-27,0.7913299798965454
2004-01-28,0.8037300109863281
2004-01-29,0.8058000206947327
2004-01-30,0.802049994468689
2004-02-02,0.8043100237846375
2004-02-03,0.7977700233459473
2004-02-04,0.7974500060081482
2004-02-05,0.7954199910163879
2004-02-06,0.7874000072479248
2004-02-09,0.7877699732780457
2004-02-10,0.7883300185203552
2004-02-11,0.779420018196106
2004-02-12,0.7801499962806702
2004-02-13,0.7856699824333191
2004-02-16,0.7833899855613708
2004-02-17,0.7777299880981445
2004-02-18,0.7858499884605408
2004-02-19,0.7838799953460693
2004-02-20,0.7973200082778931
2004-02-23,0.7954199910163879
2004-02-24,0.7887700200080872
2004-02-25,0.8001899719238281
2004-02-26,0.8033400177955627
2004-02-27,0.8003799915313721
2004-03-01,0.8033400177955627
2004-03-02,0.8194000124931335
2004-03-03,0.8202800154685974
2004-03-04,0.8191999793052673
2004-03-05,0.8085399866104126
2004-03-08,0.8047599792480469
2004-03-09,0.8117499947547913
2004-03-10,0.8175299763679504
2004-03-11,0.8096500039100647
2004-03-12,0.8180599808692932
2004-03-15,0.8148599863052368
2004-03-16,0.8155900239944458
2004-03-17,0.8178600072860718
2004-03-18,0.8071699738502502
2004-03-19,0.815060019493103
2004-03-22,0.8099799752235413
2004-03-23,0.8100399971008301
2004-03-24,0.8237900137901306
2004-03-25,0.823930025100708
2004-03-26,0.8246099948883057
2004-03-29,0.8219599723815918
2004-03-30,0.8206800222396851
2004-03-31,0.8121500015258789
2004-04-01,0.8087300062179565
2004-04-02,0.8244699835777283
2004-04-05,0.8324300050735474
2004-04-06,0.8243299722671509
2004-04-07,0.8219599723815918
2004-04-08,0.8280199766159058
2004-04-09,0.8274000287055969
2004-04-12,0.8282899856567383
2004-04-13,0.837660014629364
2004-04-14,0.8370299935340881
2004-04-15,0.8342400193214417
2004-04-16,0.8331300020217896
2004-04-19,0.8328499794006348
2004-04-20,0.8440200090408325
2004-04-21,0.8467400074005127
2004-04-22,0.8385699987411499
2004-04-23,0.8438799977302551
2004-04-26,0.8430299758911133
2004-04-27,0.8382899761199951
2004-04-28,0.8443800210952759
2004-04-29,0.8361200094223022
2004-04-30,0.8345199823379517
2004-05-03,0.8378000259399414
2004-05-04,0.8260999917984009
2004-05-05,0.8224400281906128
2004-05-06,0.8280199766159058
2004-05-07,0.8417500257492065
2004-05-10,0.8441699743270874
2004-05-11,0.8416100144386292
2004-05-12,0.8399800062179565
2004-05-13,0.8471699953079224
2004-05-14,0.8416100144386292
2004-05-17,0.83160001039505
2004-05-18,0.8371700048446655
2004-05-19,0.8330600261688232
2004-05-20,0.836329996585846
2004-05-21,0.8313900232315063
2004-05-24,0.8334000110626221
2004-05-25,0.8263800144195557
2004-05-26,0.8256999850273132
2004-05-27,0.8145999908447266
2004-05-28,0.8184599876403809
2004-05-31,0.8197399973869324
2004-06-01,0.8166599869728088
2004-06-02,0.8184000253677368
2004-06-03,0.8182600140571594
2004-06-04,0.8146600127220154
2004-06-07,0.8118199706077576
2004-06-08,0.8155900239944458
2004-06-09,0.8303599953651428
2004-06-10,0.8258299827575684
2004-06-11,0.83228999376297
2004-06-14,0.8290500044822693
2004-06-15,0.8219599723815918
2004-06-16,0.8328499794006348
2004-06-17,0.8309800028800964
2004-06-18,0.8233799934387207
2004-06-21,0.8246700167655945
2004-06-22,0.8249499797821045
2004-06-23,0.8274000287055969
2004-06-24,0.8214200139045715
2004-06-25,0.8194699883460999
2004-06-28,0.8205500245094299
2004-06-29,0.8265799880027771
2004-06-30,0.8207499980926514
2004-07-01,0.8222299814224243
2004-07-02,0.812279999256134
2004-07-05,0.8130099773406982
2004-07-06,0.8140000104904175
2004-07-07,0.8083400130271912
2004-07-08,0.8067799806594849
2004-07-09,0.8052200078964233
2004-07-12,0.8059300184249878
2004-07-13,0.8108299970626831
2004-07-14,0.8074300289154053
2004-07-15,0.8093199729919434
2004-07-16,0.8028299808502197
2004-07-19,0.8038600087165833
2004-07-20,0.8107699751853943
2004-07-21,0.8154600262641907
2004-07-22,0.8159300088882446
2004-07-23,0.8267199993133545
2004-07-26,0.8237900137901306
2004-07-27,0.8289099931716919
2004-07-28,0.8302900195121765
2004-07-29,0.8306999802589417
2004-07-30,0.8322200179100037
2004-08-02,0.8318099975585938
2004-08-03,0.8296700119972229
2004-08-04,0.8291900157928467
2004-08-05,0.8297399878501892
2004-08-06,0.8124799728393555
2004-08-09,0.8148000240325928
2004-08-10,0.8172600269317627
2004-08-11,0.8181999921798706
2004-08-12,0.8170599937438965
2004-08-13,0.8080199956893921
2004-08-16,0.8091300129890442
2004-08-17,0.8100399971008301
2004-08-18,0.8103700280189514
2004-08-19,0.8082799911499023
2004-08-20,0.8115599751472473
2004-08-23,0.8229100108146667
2004-08-24,0.8276799917221069
2004-08-25,0.8274000287055969
2004-08-26,0.8265100121498108
2004-08-27,0.8319500088691711
2004-08-30,0.8299400210380554
2004-08-31,0.821150004863739
2004-09-01,0.8203399777412415
2004-09-02,0.8214899897575378
2004-09-03,0.8295300006866455
2004-09-06,0.8287799954414368
2004-09-07,0.8265100121498108
2004-09-08,0.8204100131988525
2004-09-09,0.816860020160675
2004-09-10,0.8148000240325928
2004-09-13,0.8153899908065796
2004-09-14,0.8156599998474121
2004-09-15,0.8225700259208679
2004-09-16,0.8203399777412415
2004-09-17,0.8208799958229065
2004-09-20,0.8214200139045715
2004-09-21,0.8111000061035156
2004-09-22,0.8151999711990356
2004-09-23,0.8148599863052368
2004-09-24,0.8145999908447266
2004-09-27,0.8124799728393555
2004-09-28,0.8116199970245361
2004-09-29,0.8105700016021729
2004-09-30,0.8042500019073486
2004-10-01,0.8054800033569336
2004-10-04,0.8136699795722961
2004-10-05,0.8119500279426575
2004-10-06,0.81427001953125
2004-10-07,0.8130699992179871
2004-10-08,0.8058000206947327
2004-10-11,0.8074899911880493
2004-10-12,0.8116199970245361
2004-10-13,0.8097800016403198
2004-10-14,0.8071699738502502
2004-10-15,0.8013499975204468
2004-10-18,0.8007000088691711
2004-10-19,0.7987899780273438
2004-10-20,0.794979989528656
2004-10-21,0.792389988899231
2004-10-22,0.7879599928855896
2004-10-25,0.7805799841880798
2004-10-26,0.7833899855613708
2004-10-27,0.7870299816131592
2004-10-29,0.7817400097846985
2004-11-01,0.7845600247383118
2004-11-02,0.7861599922180176
2004-11-03,0.7797300219535828
2004-11-04,0.7768200039863586
2004-11-05,0.7711899876594543
2004-11-08,0.7747099995613098
2004-11-09,0.7752500176429749
2004-11-10,0.7760400176048279
2004-11-11,0.774590015411377
2004-11-12,0.7710099816322327
2004-11-15,0.7728000283241272
2004-11-16,0.7714899778366089
2004-11-17,0.7669900059700012
2004-11-18,0.7722600102424622
2004-11-19,0.7669299840927124
2004-11-22,0.7668700218200684
2004-11-23,0.7635300159454346
2004-11-24,0.758840024471283
2004-11-25,0.7542600035667419
2004-11-26,0.7521600127220154
2004-11-29,0.7538599967956543
2004-11-30,0.751990020275116
2004-12-01,0.7492899894714355
2004-12-02,0.7540900111198425
2004-12-03,0.742609977722168
2004-12-06,0.7464900016784668
2004-12-07,0.7445499897003174
2004-12-08,0.7493399977684021
2004-12-09,0.7516499757766724
2004-12-10,0.756659984588623
2004-12-13,0.7507500052452087
2004-12-14,0.7513700127601624
2004-12-15,0.7460500001907349
2004-12-16,0.7546600103378296
2004-12-17,0.7511500120162964
2004-12-20,0.7467100024223328
2004-12-21,0.7480000257492065
2004-12-22,0.7467700242996216
