Price,Close
Ticker,USDJPY=X
Date,
2017-12-18,0.008871854658400565
2017-12-19,0.008883519232386727
2017-12-20,0.008850888937928441
2017-12-21,0.00883072406385782
2017-12-22,0.008824334135480243
2017-12-25,0.008825502275661472
2017-12-26,0.008825891526350915
2017-12-27,0.008833687924525454
2017-12-28,0.00883259558778588
2017-12-29,0.008859357696566999
2018-01-01,0.008875792135600694
2018-01-02,0.008867606896940387
2018-01-03,0.008909161920782466
2018-01-04,0.008880442423164546
2018-01-05,0.008866584728506504
2018-01-08,0.00883751352964446
2018-01-09,0.008838529005840137
2018-01-10,0.008868786522627375
2018-01-11,0.008973116523180232
2018-01-12,0.008985210447254014
2018-01-15,0.009000900213629917
2018-01-16,0.009043144739232374
2018-01-17,0.009058955643518152
2018-01-18,0.008978595073733027
2018-01-19,0.009006899205629313
2018-01-22,0.00903472965464313
2018-01-23,0.009011769093218236
2018-01-24,0.009082074522872697
2018-01-25,0.009146955279977909
2018-01-26,0.00911543770784908
2018-01-29,0.009204797545649502
2018-01-30,0.009180544378993313
2018-01-31,0.009196924357416203
2018-02-01,0.0091574256002836
2018-02-02,0.00914026667804737
2018-02-05,0.00908801714653235
2018-02-06,0.009166322826991532
2018-02-07,0.009121840513938658
2018-02-08,0.009157844681355606
2018-02-09,0.009214127156670039
2018-02-12,0.009191176212782686
2018-02-13,0.009200478218215982
2018-02-14,0.00927953677078039
2018-02-15,0.009382007363908032
2018-02-16,0.009424093632373638
2018-02-19,0.009410790271744898
2018-02-20,0.009371280805104213
2018-02-21,0.009312634736997219
2018-02-22,0.009297568659407812
2018-02-23,0.009362068380555451
2018-02-26,0.009339335631162935
2018-02-27,0.009339771527891194
2018-02-28,0.009308733236883441
2018-03-01,0.009377344389755033
2018-03-02,0.009419477417063043
2018-03-05,0.0094736443434092
2018-03-06,0.009411764705882352
2018-03-07,0.009475349647139518
2018-03-08,0.009417437592196183
2018-03-09,0.009397966436428248
2018-03-12,0.00935532468448298
2018-03-13,0.009410878786901881
2018-03-14,0.00938896580189262
2018-03-15,0.009420187570055602
2018-03-16,0.009406541476243983
2018-03-19,0.009436721902601874
2018-03-20,0.00943431808059075
2018-03-21,0.00939240514492725
2018-03-22,0.00944028539808126
2018-03-23,0.009526712692481069
2018-03-26,0.009536615731035888
2018-03-27,0.009478672985781991
2018-03-28,0.009479302284240501
2018-03-29,0.009362244252918308
2018-03-30,0.009391523539533613
2018-04-02,0.009406276180474312
2018-04-03,0.009451884856785614
2018-04-04,0.00939531763781793
2018-04-05,0.009365575707237728
2018-04-06,0.009341254546905823
2018-04-09,0.009348590029891923
2018-04-10,0.00936776920490244
2018-04-11,0.00933593503764197
2018-04-12,0.009360753893773527
2018-04-13,0.009326444189266364
2018-04-16,0.009302498556065878
2018-04-17,0.009341778508649548
2018-04-18,0.009344397200758747
2018-04-19,0.009315670763191758
2018-04-20,0.009308213636399467
2018-04-23,0.009270503754047605
2018-04-24,0.009194472149108254
2018-04-25,0.009190922925817335
2018-04-26,0.00914377687822673
2018-04-27,0.009149130577118659
2018-04-30,0.009166070907955856
2018-05-01,0.00914720614935226
2018-05-02,0.009101499790676338
2018-05-03,0.009105228844663638
2018-05-04,0.009166238852441052
2018-05-07,0.009162039524017396
2018-05-08,0.0091791119458503
2018-05-09,0.009172292164713295
2018-05-10,0.009103571320916586
2018-05-11,0.009137761132794594
2018-05-14,0.009145951301884357
2018-05-15,0.0091131947618598
2018-05-16,0.009066429971457126
2018-05-17,0.009061336089415986
2018-05-18,0.009022990341479211
2018-05-21,0.009018759242160553
2018-05-22,0.009010795190026089
2018-05-23,0.009031302663707864
2018-05-24,0.009101748172838221
2018-05-25,0.009148126759959805
2018-05-28,0.009122173175137346
2018-05-29,0.009141687012020993
2018-05-30,0.009225603132110282
2018-05-31,0.009198616698501428
2018-06-01,0.009195486808603005
2018-06-04,0.009124254127797058
2018-06-05,0.009093968183044972
2018-06-06,0.009102576843445082
2018-06-07,0.009080590238365494
2018-06-08,0.009116268873177643
2018-06-11,0.009137176363495546
2018-06-12,0.009059119685684376
2018-06-13,0.009053706302304353
2018-06-14,0.00907095326049322
2018-06-15,0.009037914323644794
2018-06-18,0.00904020204167368
2018-06-19,0.009079518382090118
2018-06-20,0.009085045177777073
2018-06-21,0.009061911191306837
2018-06-22,0.009094877477070775
2018-06-25,0.009096118979057247
2018-06-26,0.009120509477092507
2018-06-27,0.009082899614805559
2018-06-28,0.009073175459120454
2018-06-29,0.009050920473612726
2018-07-02,0.009032607788543034
2018-07-03,0.009019490941560756
2018-07-04,0.009057314922671252
2018-07-05,0.009049610051783665
2018-07-06,0.00904330820927636
2018-07-09,0.009056166583939233
2018-07-10,0.009012825012349727
2018-07-11,0.009022746239185794
2018-07-12,0.008931920884300509
2018-07-13,0.008875870872710225
2018-07-16,0.008896876142467855
2018-07-17,0.008898855563668755
2018-07-18,0.008848617764650612
2018-07-19,0.00886595558824011
2018-07-20,0.008899726860570969
2018-07-23,0.009004709349221648
2018-07-24,0.00897182853233406
2018-07-25,0.008989491501709808
2018-07-26,0.009021606648809568
2018-07-27,0.008997174585700058
2018-07-30,0.00901436905778207
2018-07-31,0.009009495741261843
